filename,class,fill,x,y,width,height
OK_TBS_S_200089.jpg,plate,0,321,481,362,381
OK_TBS_S_200089.jpg,plate,0,959,486,436,379
OK_TBS_S_200089.jpg,glass,0,647,406,202,175
OK_TBS_S_200089.jpg,glass,0,709,917,144,138
OK_TBS_S_200090.jpg,plate,0,401,317,401,389
OK_TBS_S_200090.jpg,glass,0,1049,376,165,167
OK_TBS_S_200090.jpg,plate,0,808,643,414,355
OK_TBS_S_200090.jpg,glass,0,1298,892,160,162
OK_TBS_S_200091.jpg,plate,0,381,574,408,335
OK_TBS_S_200091.jpg,glass,0,1063,365,171,178
OK_TBS_S_200091.jpg,plate,0,901,573,447,311
OK_TBS_S_200091.jpg,glass,0,1312,903,173,157
OK_TBS_S_200092.jpg,glass,0,722,484,184,167
OK_TBS_S_200092.jpg,plate,0,935,566,425,373
OK_TBS_S_200092.jpg,plate,0,352,544,425,382
OK_TBS_S_200093.jpg,plate,0,321,306,414,395
OK_TBS_S_200093.jpg,plate,0,579,689,432,338
OK_TBS_S_200093.jpg,glass,0,862,609,165,162
OK_TBS_S_200094.jpg,glass,0,533,889,156,149
OK_TBS_S_200094.jpg,plate,0,319,303,427,395
OK_TBS_S_200094.jpg,plate,0,849,506,401,368
OK_TBS_S_200095.jpg,plate,0,335,289,374,411
OK_TBS_S_200095.jpg,glass,0,754,379,176,186
OK_TBS_S_200095.jpg,plate,0,1027,612,441,371
OK_TBS_S_200096.jpg,plate,0,405,538,374,357
OK_TBS_S_200096.jpg,glass,30,779,435,192,186
OK_TBS_S_200096.jpg,plate,0,996,533,409,370
OK_TBS_S_200097.jpg,plate,0,373,478,406,382
OK_TBS_S_200097.jpg,plate,0,990,495,440,382
OK_TBS_S_200097.jpg,glass,30,770,900,165,148
OK_TBS_S_200098.jpg,glass,30,787,877,135,162
OK_TBS_S_200098.jpg,plate,0,950,670,386,368
OK_TBS_S_200098.jpg,plate,0,932,241,419,408
OK_TBS_S_200099.jpg,plate,0,444,601,381,371
OK_TBS_S_200099.jpg,glass,30,761,555,184,200
OK_TBS_S_200099.jpg,plate,0,1026,280,455,422
OK_TBS_S_200100.jpg,plate,0,451,612,413,359
OK_TBS_S_200100.jpg,plate,0,901,211,428,425
OK_TBS_S_200100.jpg,glass,30,1368,684,257,252
OK_TBS_S_200101.jpg,glass,30,522,420,211,197
OK_TBS_S_200101.jpg,plate,0,939,233,389,422
OK_TBS_S_200101.jpg,glass,30,1419,700,200,186
OK_TBS_S_200101.jpg,glass,30,1300,855,162,176
OK_TBS_S_200101.jpg,plate,0,555,630,397,373
OK_TBS_S_200102.jpg,glass,0,235,674,190,162
OK_TBS_S_200102.jpg,glass,0,600,311,206,189
OK_TBS_S_200102.jpg,plate,0,560,651,387,343
OK_TBS_S_200102.jpg,glass,0,1438,679,190,200
OK_TBS_S_200102.jpg,plate,0,895,238,432,405
OK_TBS_S_200103.jpg,glass,30,255,679,179,182
OK_TBS_S_200103.jpg,glass,30,592,313,213,192
OK_TBS_S_200103.jpg,glass,30,1016,487,205,202
OK_TBS_S_200103.jpg,plate,0,565,647,382,355
OK_TBS_S_200103.jpg,plate,0,1104,643,414,359
OK_TBS_S_200104.jpg,glass,30,684,936,144,122
OK_TBS_S_200104.jpg,glass,30,968,606,190,176
OK_TBS_S_200104.jpg,glass,30,612,303,208,187
OK_TBS_S_200104.jpg,plate,0,352,451,422,379
OK_TBS_S_200104.jpg,plate,0,1109,625,403,373
OK_TBS_S_200105.jpg,glass,30,1133,700,179,165
OK_TBS_S_200105.jpg,glass,30,1423,706,179,160
OK_TBS_S_200105.jpg,glass,30,1300,911,165,138
OK_TBS_S_200105.jpg,plate,0,565,655,394,322
OK_TBS_S_200105.jpg,plate,0,900,224,416,425
OK_TBS_S_200106.jpg,glass,100,598,313,208,187
OK_TBS_S_200106.jpg,glass,100,973,600,203,197
OK_TBS_S_200106.jpg,glass,100,678,922,156,152
OK_TBS_S_200106.jpg,plate,0,367,457,403,373
OK_TBS_S_200106.jpg,plate,0,1104,619,405,373
OK_TBS_S_200107.jpg,glass,100,673,911,151,149
OK_TBS_S_200107.jpg,glass,100,1114,432,211,162
OK_TBS_S_200107.jpg,glass,100,598,327,221,156
OK_TBS_S_200107.jpg,plate,0,341,452,406,387
OK_TBS_S_200107.jpg,plate,0,835,541,422,386
OK_TBS_S_200108.jpg,glass,100,605,880,176,149
OK_TBS_S_200108.jpg,glass,100,708,673,165,149
OK_TBS_S_200108.jpg,glass,100,608,313,192,194
OK_TBS_S_200108.jpg,plate,0,255,433,403,376
OK_TBS_S_200108.jpg,plate,0,928,624,406,362
OK_TBS_S_200109.jpg,plate,0,305,397,378,381
OK_TBS_S_200109.jpg,glass,100,617,306,181,176
OK_TBS_S_200109.jpg,glass,100,1066,420,206,186
OK_TBS_S_200109.jpg,glass,100,1209,773,165,170
OK_TBS_S_200109.jpg,plate,0,666,665,389,370
OK_TBS_S_200110.jpg,glass,100,616,309,186,190
OK_TBS_S_200110.jpg,glass,100,1082,401,202,163
OK_TBS_S_200110.jpg,plate,0,768,593,405,392
OK_TBS_S_200110.jpg,plate,0,311,378,401,405
OK_TBS_S_200111.jpg,plate,0,308,392,406,392
OK_TBS_S_200111.jpg,plate,0,754,562,395,378
OK_TBS_S_200111.jpg,glass,0,1185,603,202,171
OK_TBS_S_200111.jpg,glass,0,1285,909,179,149
OK_TBS_S_200111.jpg,glass,0,514,912,176,157
OK_TBS_S_200112.jpg,plate,0,311,400,394,371
OK_TBS_S_200112.jpg,plate,0,774,590,378,340
OK_TBS_S_200112.jpg,glass,0,1211,614,182,178
OK_TBS_S_200112.jpg,glass,0,1447,733,179,138
OK_TBS_S_200112.jpg,glass,0,1290,936,181,132
OK_TBS_S_200113.jpg,null,null,null,null,null,null
OK_TBS_S_200114.jpg,plate,0,313,384,384,365
OK_TBS_S_200114.jpg,plate,0,758,341,401,384
OK_TBS_S_200114.jpg,glass,0,1193,435,181,208
OK_TBS_S_200114.jpg,glass,0,1203,746,178,151
OK_TBS_S_200114.jpg,glass,0,547,831,178,179
OK_TBS_S_200115.jpg,plate,0,295,387,394,376
OK_TBS_S_200115.jpg,plate,0,744,362,398,382
OK_TBS_S_200115.jpg,glass,0,1200,473,187,181
OK_TBS_S_200115.jpg,glass,0,1457,603,208,171
OK_TBS_S_200115.jpg,glass,0,1206,730,187,167
OK_TBS_S_200201.jpg,glass,30,762,432,198,173
OK_TBS_S_200201.jpg,glass,30,1425,576,181,184
OK_TBS_S_200202.jpg,glass,30,589,733,225,152
OK_TBS_S_200202.jpg,glass,30,1387,578,206,168
OK_TBS_S_200203.jpg,glass,30,657,589,192,162
OK_TBS_S_200203.jpg,glass,30,943,622,184,157
OK_TBS_S_200204.jpg,glass,30,766,350,182,186
OK_TBS_S_200204.jpg,glass,30,797,662,172,175
OK_TBS_S_200205.jpg,glass,30,778,341,176,187
OK_TBS_S_200205.jpg,glass,30,1073,587,170,202
OK_TBS_S_200206.jpg,glass,30,381,773,186,168
OK_TBS_S_200206.jpg,glass,30,1104,601,117,171
OK_TBS_S_200207.jpg,glass,30,817,422,173,176
OK_TBS_S_200207.jpg,glass,30,394,771,190,173
OK_TBS_S_200208.jpg,glass,30,382,790,186,159
OK_TBS_S_200208.jpg,glass,30,1396,582,184,202
OK_TBS_S_200209.jpg,glass,30,609,389,202,154
OK_TBS_S_200209.jpg,glass,30,887,359,211,170
OK_TBS_S_200209.jpg,glass,30,611,586,192,186
OK_TBS_S_200209.jpg,glass,30,892,593,195,178
OK_TBS_S_200209.jpg,glass,30,605,839,184,195
OK_TBS_S_200209.jpg,glass,30,884,857,213,197
OK_TBS_S_200210.jpg,glass,30,209,627,209,186
OK_TBS_S_200210.jpg,glass,30,611,386,184,159
OK_TBS_S_200210.jpg,glass,30,881,379,205,144
OK_TBS_S_200210.jpg,glass,30,616,598,186,170
OK_TBS_S_200210.jpg,glass,30,890,614,179,159
OK_TBS_S_200210.jpg,glass,30,1219,657,225,208
OK_TBS_S_200211.jpg,glass,30,187,657,217,194
OK_TBS_S_200211.jpg,glass,30,636,367,184,162
OK_TBS_S_200211.jpg,glass,30,898,373,198,165
OK_TBS_S_200211.jpg,glass,30,749,614,202,168
OK_TBS_S_200211.jpg,glass,30,1203,638,227,216
OK_TBS_S_200211.jpg,glass,30,1168,885,211,163
OK_TBS_S_200212.jpg,glass,30,182,674,213,160
OK_TBS_S_200212.jpg,glass,30,612,881,154,125
OK_TBS_S_200212.jpg,glass,30,755,614,183,159
OK_TBS_S_200212.jpg,glass,30,911,397,177,146
OK_TBS_S_200212.jpg,glass,30,1199,609,236,220
OK_TBS_S_200212.jpg,glass,30,1166,871,196,162
OK_TBS_S_200213.jpg,glass,30,198,630,212,217
OK_TBS_S_200213.jpg,glass,30,728,600,252,165
OK_TBS_S_200213.jpg,glass,30,1198,633,254,181
OK_TBS_S_200213.jpg,glass,30,1204,901,195,130
OK_TBS_S_200213.jpg,glass,30,935,908,149,157
OK_TBS_S_200213.jpg,glass,30,641,881,146,124
OK_TBS_S_200214.jpg,glass,0,673,712,246,207
